Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
iranian	0.265547	-0.524364	0.524364	0.127023	0.704107	0.170641	0.05589	0.196615
combat	0.485126	-0.421567	0.421567	0.391031	0.389275	0.334601	0.005578	0.109913
chris	0.406924	-0.423198	0.423198	0.162655	0.511167	0.055686	0.042512	0.346754
senator	0.516645	-0.234576	0.234576	0.202594	0.331344	0.086337	0.057071	0.565143
aids	0.239882	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
ryan	0.238814	0.0	-0.0	0.124754	0.14386	0.171596	0.021906	0.628199
orleans	0.29327	-0.294007	0.294007	0.024641	0.585552	0.120831	0.158572	0.095164
universal	0.681909	0.513745	-0.513745	0.172247	0.183003	0.125772	0.096449	0.638936
revolutionary	0.265547	-0.524364	0.524364	0.127023	0.704107	0.170641	0.05589	0.196615
edwards	0.272856	0.367469	-0.367469	0.190726	0.183564	0.105764	0.339948	0.103213
extent	0.457868	0.0	-0.0	0.192492	0.133614	0.180141	0.041863	0.541893
hampshire	0.314696	0.083317	-0.083317	0.050741	0.387075	0.058735	0.292432	0.136521
missions	0.485126	-0.421567	0.421567	0.391031	0.389275	0.334601	0.005578	0.109913
wage	0.455479	0.0422236	-0.0422236	0.089505	0.672519	0.072627	0.052364	0.200789
hillary	0.275955	0.267249	-0.267249	0.148622	0.787878	0.032122	0.022641	0.118172
warren	0.235156	0.0	-0.0	0.151606	0.393307	0.104984	0.042406	0.423872
cheney	0.267343	-0.53024	0.53024	0.125191	0.773152	0.476419	0.042	0.165668
efficient	0.459181	0.571153	-0.571153	0.06595	0.042698	0.01856	0.480799	0.228332
richardson	0.286464	0.24018	-0.24018	0.256931	0.208602	0.072619	0.167406	0.289232
decent	0.455479	0.0422236	-0.0422236	0.089505	0.672519	0.072627	0.052364	0.200789
biden	0.351372	0.0836682	-0.0836682	0.154301	0.201902	0.098137	0.224637	0.270547
applause	0.536936	0.431009	-0.431009	0.114307	0.099348	0.103189	0.401068	0.163374
lowe	0.227108	-0.512776	0.512776	0.218996	0.230116	0.467383	0.003641	0.269035
dodd	0.406924	-0.423198	0.423198	0.162655	0.511167	0.055686	0.042512	0.346754
buffett	0.235156	0.0	-0.0	0.151606	0.393307	0.104984	0.042406	0.423872
palate	0.230032	0.0	-0.0	0.182945	0.133981	0.170522	0.169603	0.316775
cleft	0.230032	0.0	-0.0	0.182945	0.133981	0.170522	0.169603	0.316775
d.c	0.325754	-0.440885	0.440885	0.169335	0.469061	0.167672	0.096536	0.377855
