Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
politics	0.299664	0.0889236	-0.0889236	0.192206	0.145096	0.056404	0.034439	0.794069
fuel	0.274401	0.24463	-0.24463	0.241751	0.126991	0.338894	0.116434	0.218844
greater	0.282951	0.493963	-0.493963	0.04471	0.093699	0.366816	0.316274	0.065278
housing	0.271756	-0.680606	0.680606	0.383255	0.249174	0.18426	0.002186	0.384681
opportunity	0.279031	-0.212786	0.212786	0.253827	0.088817	0.026911	0.134475	0.682676
tom	0.196567	-0.119553	0.119553	0.028855	0.126102	0.04128	0.351385	0.305596
decade	0.282292	-0.502321	0.502321	0.372087	0.234759	0.12933	0.032303	0.382294
policies	0.300682	-0.399369	0.399369	0.199874	0.283241	0.114455	0.050143	0.454568
bosnia	0.239437	-0.438423	0.438423	0.37551	0.133879	0.015408	0.004207	0.612948
interests	0.278167	-0.325587	0.325587	0.030247	0.298715	0.122632	0.267993	0.200086
standards	0.274401	0.24463	-0.24463	0.241751	0.126991	0.338894	0.116434	0.218844
pennsylvania	0.293872	0.0874892	-0.0874892	0.128031	0.640852	0.091866	0.039455	0.590074
gun	0.266158	0.442311	-0.442311	0.227345	0.58963	0.200609	0.007071	0.176567
mccain	0.412899	0.0	-0.0	0.215786	0.517606	0.137368	0.167811	0.227843
stone	0.286301	-0.453958	0.453958	0.395911	0.126223	0.063931	0.130221	0.302687
senator	0.809607	0.0400117	-0.0400117	0.170627	0.509872	0.081495	0.097834	0.598994
owners	0.266158	0.442311	-0.442311	0.227345	0.58963	0.200609	0.007071	0.176567
kansas	0.236564	0.0	-0.0	0.066679	0.153365	0.064326	0.248585	0.361166
denver	0.225292	0.0	-0.0	0.13942	0.12787	0.173516	0.227953	0.266588
outstanding	0.289432	0.369267	-0.369267	0.103046	0.07281	0.025498	0.602446	0.085532
veterans	0.222169	-0.586732	0.586732	0.656097	0.209142	0.046293	0.030566	0.197367
ordinary	0.272252	-0.346328	0.346328	0	0	0	0	0
wright	0.322613	0.479378	-0.479378	0.115978	0.235815	0.02943	0.35961	0.168285
somebody	0.304279	0.0931408	-0.0931408	0.169254	0.491358	0.123053	0.079385	0.408707
rolling	0.286301	-0.453958	0.453958	0.395911	0.126223	0.063931	0.130221	0.302687
charlie	0.51884	0.26546	-0.26546	0.170265	0.127923	0.166304	0.177987	0.321534
efficiency	0.274401	0.24463	-0.24463	0.241751	0.126991	0.338894	0.116434	0.218844
youtube	0.234134	-0.284583	0.284583	0.121547	0.217218	0.101939	0.02491	0.634278
payroll	0.280924	0.0920534	-0.0920534	0.16853	0.366105	0.131481	0.012113	0.479672
incomes	0.269667	-0.00100517	0.00100517	0.588684	0.529612	0.22595	0.089093	0.524567
baking	0.284981	0.361012	-0.361012	0.134416	0.068747	0.180135	0.163638	0.395382
cookies	0.284981	0.361012	-0.361012	0.134416	0.068747	0.180135	0.163638	0.395382
petraeus	0.18996	-0.314255	0.314255	0.21361	0.17615	0.179107	0.138284	0.307141
manipulation	0.18398	-0.297866	0.297866	0.268996	0.348991	0.115918	0.15233	0.157768
reverend	0.322613	0.479378	-0.479378	0.115978	0.235815	0.02943	0.35961	0.168285
inequality	0.282951	0.493963	-0.493963	0.04471	0.093699	0.366816	0.316274	0.065278
pac	0.190196	-0.699112	0.699112	0.302207	0.324533	0.165531	0.007679	0.395479
hardships	0.287464	-0.680606	0.680606	0.148822	0.214317	0.139473	0.023526	0.588077
h.w.	0.234212	-0.485176	0.485176	0.211046	0.369897	0.260238	0.117612	0.115513
coburn	0.196567	-0.119553	0.119553	0.028855	0.126102	0.04128	0.351385	0.305596
latrobe	0.247589	-0.395861	0.395861	0.188952	0.174672	0.280687	0.038759	0.426086
