Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
bit	0.759637	-0.658914	0.658914	0.177215	0.232237	0.165886	0.018847	0.540651
nature	0.699922	0.0	-0.0	0.106738	0.467611	0.017874	0.227704	0.139641
strategy	0.710313	-0.680424	0.680424	0.07324	0.294548	0.171915	0.121746	0.354294
cold	0.699304	-0.402591	0.402591	0.205709	0.094868	0.281799	0.026742	0.503878
assistance	0.702295	0.4982	-0.4982	0.274505	0.536075	0.060434	0.037449	0.246148
senator	0.460454	0.0	-0.0	0.142781	0.457471	0.044852	0.152667	0.221071
immigration	0.77364	-0.911144	0.911144	0.407764	0.550047	0.014286	3.7e-05	0.245218
coverage	0.696952	-0.678112	0.678112	0.29215	0.333464	0.152228	0.063896	0.287543
qaida	0.497724	-0.620318	0.620318	0.096957	0.122764	0.417879	0.240769	0.058359
destruction	0.769255	0.0	-0.0	0.356389	0.192555	0.123019	0.02114	0.453067
multiple	0.700282	-0.671905	0.671905	0.490477	0.097691	0.203922	0.008192	0.365632
behavior	0.69784	0.272593	-0.272593	0.427856	0.540392	0.038522	0.024391	0.156865
mutual	0.769255	0.0	-0.0	0.356389	0.192555	0.123019	0.02114	0.453067
venezuela	0.42055	-0.235576	0.235576	0.099185	0.122749	0.158668	0.135868	0.452208
coal	0.752783	0.28954	-0.28954	0.258639	0.237145	0.268508	0.195774	0.051842
islam	0.697098	-0.349064	0.349064	0.594783	0.185681	0.301537	0.006646	0.115869
regulations	0.773346	0.0	-0.0	0.205171	0.173705	0.220559	0.060552	0.42445
iowa	0.43216	0.0	-0.0	0.157732	0.134101	0.136984	0.252972	0.248271
chavez	0.439655	-0.235576	0.235576	0.099185	0.122749	0.158668	0.135868	0.452208
radical	0.697098	-0.349064	0.349064	0.594783	0.185681	0.301537	0.006646	0.115869
circumstances	0.697557	0.386711	-0.386711	0.071741	0.008184	0.051811	0.476366	0.223327
homeland	0.781418	-0.328661	0.328661	0.454372	0.556873	0.028728	0.001576	0.176814
stages	0.698133	-0.661474	0.661474	0.338768	0.250325	0.150055	0.038274	0.367299
charlie	0.625249	0.0	-0.0	0.169655	0.126346	0.170454	0.17762	0.320064
enemies	0.700282	-0.671905	0.671905	0.490477	0.097691	0.203922	0.008192	0.365632
assured	0.769255	0.0	-0.0	0.356389	0.192555	0.123019	0.02114	0.453067
giuliani	0.443282	-0.260676	0.260676	0.118648	0.087102	0.096246	0.400949	0.17689
slide	0.766807	0.483303	-0.483303	0.082129	0.26441	0.291822	0.192937	0.147807
folks	0.756422	0.0	-0.0	0.325815	0.543911	0.05571	0.003816	0.274
impression	0.712608	0.0	-0.0	0.190742	0.16021	0.133988	0.080583	0.481858
capability	0.766807	0.483303	-0.483303	0.082129	0.26441	0.291822	0.192937	0.147807
safer	0.794391	0.29756	-0.29756	0.190734	0.247049	0.128116	0.113544	0.358679
sanctuary	0.75038	0.0	-0.0	0.342241	0.23706	0.076766	0.101865	0.314589
flawed	0.710313	-0.680424	0.680424	0.07324	0.294548	0.171915	0.121746	0.354294
rudy	0.427163	-0.729673	0.729673	0.233358	0.238793	0.139703	0.023437	0.500155
cleaner	0.752783	0.28954	-0.28954	0.258639	0.237145	0.268508	0.195774	0.051842
laughter	0.698384	0.0	-0.0	0.022454	0.052659	0.02506	0.782897	0.034842
arrogant	0.806379	-0.476127	0.476127	0.200383	0.600887	0.123662	0.00277	0.264069
windfall	0.754805	-0.523852	0.523852	0.12331	0.675472	0.141456	0.027115	0.16695
nea	0.437046	0.0	-0.0	0.411354	0.111606	0.100062	0.096009	0.336241
vantage	0.784452	0.391117	-0.391117	0.631683	0.071419	0.088913	0.021542	0.308972
crosstalk	0.732602	-0.310026	0.310026	0.195256	0.163654	0.14208	0.244195	0.203094
