Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
poverty	0.517175	-0.482551	0.482551	0.335529	0.304923	0.15476	0.006014	0.394314
kennedy	0.34839	-0.290552	0.290552	0.119749	0.151418	0.109645	0.020196	0.684974
hussein	0.387507	-0.458848	0.458848	0.136447	0.17827	0.18184	0.452846	0.544124
strategic	0.425208	0.0	-0.0	0.071574	0.032079	0.08582	0.464168	0.192667
qaida	0.304901	0.235334	-0.235334	0.158069	0.128694	0.121027	0.267092	0.242935
everybody	0.523625	0.131413	-0.131413	0.44138	0.131759	0.121821	0.153672	0.562991
sudan	0.312564	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
employment	0.5644	0.0285869	-0.0285869	0.385101	0.266139	0.028303	0.022692	0.452829
harry	0.344801	-0.530195	0.530195	0.293932	0.574473	0.025467	0.007217	0.290392
moderate	0.507786	-0.411843	0.411843	0.269672	0.538999	0.164564	0.002006	0.241419
iowa	0.321351	0.0	-0.0	0.187537	0.127504	0.191023	0.150035	0.331116
barack	0.315177	-0.429416	0.429416	0.220003	0.28467	0.149707	0.07188	0.359973
thompson	0.319435	-0.233328	0.233328	0.165114	0.134423	0.065256	0.34458	0.192897
hampshire	0.410825	-0.613961	0.613961	0.17057	0.634296	0.044952	0.0132	0.291125
surge	0.490845	0.0737766	-0.0737766	0.101721	0.156761	0.21605	0.505081	0.219237
fred	0.344149	0.0	-0.0	0.0	0.9	0.0	0.0	0.0
reagan	0.323185	-0.668884	0.668884	0.264983	0.212796	0.22167	0.01862	0.434062
charlie	0.339546	-0.457245	0.457245	0.212097	0.144234	0.200487	0.056337	0.468343
ronald	0.323185	-0.668884	0.668884	0.264983	0.212796	0.22167	0.01862	0.434062
giuliani	0.39144	-0.306948	0.306948	0.178955	0.131396	0.176432	0.165839	0.322384
guantanamo	0.314201	-0.666298	0.666298	0.037436	0.232424	0.744065	0.002331	0.116221
reid	0.344801	-0.530195	0.530195	0.293932	0.574473	0.025467	0.007217	0.290392
romney	0.347399	0.0	-0.0	0.124545	0.207859	0.091055	0.222811	0.297108
anwar	0.306354	-0.395866	0.395866	0.145594	0.211714	0.13937	0.12844	0.384403
wade	0.399274	0.405055	-0.405055	0.203482	0.472613	0.134315	0.200414	0.241945
sanctuary	0.543056	-0.103574	0.103574	0.121445	0.126501	0.073259	0.328003	0.250199
applause	0.493358	0.45191	-0.45191	0.127481	0.103859	0.106452	0.38235	0.169787
exxon	0.291292	-0.442664	0.442664	0.179264	0.148035	0.164672	0.124814	0.387402
verification	0.5644	0.0285869	-0.0285869	0.385101	0.266139	0.028303	0.022692	0.452829
roe	0.400198	0.0	-0.0	0.249238	0.201518	0.155388	0.038966	0.464512
mitt	0.347399	0.0	-0.0	0.124545	0.207859	0.091055	0.222811	0.297108
pathway	0.588884	-0.218191	0.218191	0.053194	0.111515	0.052663	0.561105	0.101919
kagan	0.344149	0.0	-0.0	0.0	0.9	0.0	0.0	0.0
sadat	0.306354	-0.395866	0.395866	0.145594	0.211714	0.13937	0.12844	0.384403
sayyid	0.307419	0.0	-0.0	0.076666	0.029274	0.063246	0.255904	0.432593
qutb	0.307419	0.0	-0.0	0.076666	0.029274	0.063246	0.255904	0.432593
three-times	0.517175	-0.482551	0.482551	0.335529	0.304923	0.15476	0.006014	0.394314
