Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
fiscal	0.445101	0.0249152	-0.0249152	0.474809	0.146426	0.023393	0.047213	0.40673
alternative	0.420214	0.163122	-0.163122	0.195846	0.311802	0.122679	0.108897	0.320174
howard	0.318276	0.566676	-0.566676	0.106284	0.020943	0.00857	0.66516	0.08294
seattle	0.347153	0.0	-0.0	0.117501	0.041006	0.151738	0.324371	0.235886
corps	0.372146	0.2756	-0.2756	0.122802	0.041657	0.037067	0.64893	0.044955
christopher	0.347446	-0.485308	0.485308	0.097149	0.267225	0.051904	0.239255	0.27916
barack	0.426809	0.329446	-0.329446	0.165702	0.61431	0.030474	0.065025	0.219838
orleans	0.31107	-0.539678	0.539678	0.186261	0.121332	0.252038	0.002408	0.580556
connecticut	0.335838	0.0	-0.0	0.141677	0.393065	0.075388	0.178617	0.216015
musharraf	0.370765	-0.318314	0.318314	0.125488	0.641423	0.143243	0.006375	0.251637
edwards	0.37935	0.766961	-0.766961	0.076422	0.145684	0.019306	0.640462	0.024003
technologies	0.420214	0.163122	-0.163122	0.195846	0.311802	0.122679	0.108897	0.320174
carbon	0.44107	-0.325296	0.325296	0.203174	0.352063	0.155473	0.01632	0.434788
wright	0.3062	0.783434	-0.783434	0.107571	0.687099	0.043714	0.127343	0.048062
hillary	0.313169	-0.730376	0.730376	0.171487	0.677388	0.022886	0.020815	0.243188
childhood	0.422506	0.0	-0.0	0.108555	0.043221	0.128629	0.508216	0.086267
warming	0.395962	-0.433872	0.433872	0.166092	0.043268	0.31618	0.041555	0.497163
21st	0.491929	-0.279754	0.279754	0.138934	0.584009	0.468224	0.159887	0.230788
richardson	0.355613	-0.0430049	0.0430049	0.235626	0.290634	0.250359	0.111496	0.185236
katrina	0.334623	-0.635735	0.635735	0.151506	0.209731	0.230208	0.001713	0.562369
wolf	0.426794	0.419465	-0.419465	0.169169	0.129901	0.178898	0.182644	0.305156
caucus	0.329808	-0.299126	0.299126	0.1634	0.174003	0.305318	0.073411	0.354499
biden	0.343231	0.0	-0.0	0.394434	0.364162	0.061055	0.063661	0.246773
applause	0.627334	0.497526	-0.497526	0.117132	0.100157	0.102604	0.396793	0.166506
specter	0.342345	0.329446	-0.329446	0.159062	0.409442	0.04081	0.1125	0.324651
dodd	0.347446	-0.485308	0.485308	0.097149	0.267225	0.051904	0.239255	0.27916
marian	0.3062	0.783434	-0.783434	0.107571	0.687099	0.043714	0.127343	0.048062
arlen	0.342345	0.329446	-0.329446	0.159062	0.409442	0.04081	0.1125	0.324651
barrios	0.322568	0.0	-0.0	0.170852	0.132864	0.169519	0.17763	0.315218
edelman	0.3062	0.783434	-0.783434	0.107571	0.687099	0.043714	0.127343	0.048062
tavis	0.365104	0.566676	-0.566676	0.105343	0.020372	0.009075	0.668236	0.081574
