Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
academic	0.28418	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
manhattan	0.340181	-0.465408	0.465408	0.563985	0.326915	0.128088	0.020927	0.157039
anderson	0.290901	0.338561	-0.338561	0.116633	0.258433	0.07116	0.179223	0.345443
iowa	0.342827	0.0	-0.0	0.097042	0.053808	0.138992	0.136072	0.517765
founding	0.390162	0.413786	-0.413786	0.119728	0.053915	0.025476	0.436064	0.226757
hillary	0.362846	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
reagan	0.316797	-0.337832	0.337832	0.140892	0.118833	0.150062	0.313002	0.192888
arkansas	0.330496	-0.356428	0.356428	0.181381	0.223906	0.326718	0.06608	0.293775
ronald	0.316797	-0.337832	0.337832	0.140892	0.118833	0.150062	0.313002	0.192888
hunter	0.298791	0.0	-0.0	0.172289	0.163049	0.181293	0.160853	0.310295
enron	0.292736	-0.277394	0.277394	0.30128	0.721409	0.054939	0.010691	0.090862
bible	0.338735	-0.349795	0.349795	0.051272	0.496102	0.164378	0.112678	0.213245
scholarship	0.28418	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
duncan	0.298791	0.0	-0.0	0.172289	0.163049	0.181293	0.160853	0.310295
chuck	0.295854	-0.216106	0.216106	0.120837	0.275523	0.080973	0.048677	0.554111
migration	0.390172	-0.0495608	0.0495608	0.100212	0.094949	0.09987	0.49784	0.087872
pkk	0.315734	-0.590618	0.590618	0.102974	0.30381	0.200914	0.148859	0.25279
fathers	0.390162	0.413786	-0.413786	0.119728	0.053915	0.025476	0.436064	0.226757
loving	0.400105	0.653323	-0.653323	0.025739	0.057224	0.006005	0.72417	0.079334
irs	0.426558	-0.509719	0.509719	0.087112	0.222536	0.682463	0.001285	0.158128
applause	0.57654	0.378178	-0.378178	0.116437	0.102122	0.099869	0.408161	0.155703
clip	0.419546	0.0	-0.0	0.041062	0.354036	0.151399	0.073467	0.427803
norris	0.295854	-0.216106	0.216106	0.120837	0.275523	0.080973	0.048677	0.554111
huckabee	0.300281	0.0	-0.0	0.139973	0.118591	0.126241	0.284509	0.239697
mitt	0.478182	-0.401808	0.401808	0.170852	0.132864	0.169519	0.17763	0.315218
maze	0.397946	0.672361	-0.672361	0.077402	0.048582	0.069491	0.411737	0.238438
irbil	0.303488	-0.686915	0.686915	0.258425	0.234098	0.291371	0.01384	0.378121
aerosmith	0.298319	0.0	-0.0	0.338464	0.30379	0.096514	0.083233	0.275465
