Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
musharraf	0.341269	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
louisiana	0.300854	0.359562	-0.359562	0.180251	0.131022	0.186434	0.158945	0.327603
financing	0.651725	0.136508	-0.136508	0.311103	0.473073	0.143865	0.069742	0.140151
moral	0.636578	-0.0333578	0.0333578	0.509747	0.274327	0.071534	0.011775	0.315338
uranium	0.70986	0.0806727	-0.0806727	0.45725	0.182911	0.517627	0.00589	0.047634
darfur	0.324686	-0.328291	0.328291	0.223119	0.570001	0.039828	0.042534	0.255812
hillary	0.613458	0.0	-0.0	0.101415	0.084391	0.113279	0.016806	0.752963
breaks	0.582317	0.23674	-0.23674	0.187923	0.422181	0.226848	0.00345	0.356013
troop	0.602461	-0.490255	0.490255	0.126106	0.351054	0.342235	0.001844	0.363293
giuliani	0.375197	0.0	-0.0	0.150744	0.130719	0.249539	0.15629	0.296946
cocaine	0.369934	-0.590168	0.590168	0.333136	0.181876	0.115544	0.016306	0.500849
folks	0.595957	0.0649993	-0.0649993	0.155542	0.565115	0.164841	0.171207	0.309908
wolf	0.407304	0.345292	-0.345292	0.172725	0.134182	0.170434	0.178257	0.313405
delaware	0.356076	0.0	-0.0	0.165426	0.30148	0.161859	0.041515	0.446532
merit	0.581498	0.359331	-0.359331	0.150173	0.117577	0.180733	0.141534	0.394803
biden	0.460487	-0.203726	0.203726	0.215066	0.245891	0.136697	0.164152	0.252415
applause	0.981139	0.454492	-0.454492	0.114957	0.100336	0.102003	0.403633	0.160683
patriot	0.58562	-0.354576	0.354576	0.284143	0.311509	0.072805	0.104234	0.300209
enriched	0.70986	0.0806727	-0.0806727	0.45725	0.182911	0.517627	0.00589	0.047634
levin	0.310816	0.0	-0.0	0.085565	0.084557	0.197163	0.258226	0.275289
clip	0.61745	0.0	-0.0	0.049134	0.349413	0.159173	0.065707	0.434639
rudy	0.375197	0.0	-0.0	0.150744	0.130719	0.249539	0.15629	0.296946
laughter	0.746973	0.0	-0.0	0.054542	0.056486	0.064288	1.0	0.080702
suzanne	0.334346	-0.464287	0.464287	0.202271	0.485312	0.280958	0.003467	0.239429
no-fly	0.686257	-0.562616	0.562616	0.524882	0.069747	0.270035	0.022488	0.258195
malveaux	0.334346	-0.464287	0.464287	0.202271	0.485312	0.280958	0.003467	0.239429
