Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
new	0.410645	-0.142302	0.142302	0.174453	0.135279	0.149805	0.225807	0.276086
people	0.966631	0.0695841	-0.0695841	0.194286	0.538771	0.095335	0.129025	0.559852
government	0.269756	-0.784927	0.784927	0.445622	0.343749	0.330852	0.012152	0.091675
time	0.542708	0.311758	-0.311758	0.161136	0.462774	0.15099	0.15411	0.556657
world	0.511916	0.0867272	-0.0867272	0.163936	0.142042	0.165578	0.547739	0.254812
president	0.837524	-0.0494622	0.0494622	0.196122	0.263209	0.112176	0.181725	0.276619
united	0.43328	-0.23696	0.23696	0.212222	0.529417	0.494723	0.066155	0.255676
states	0.43328	-0.23696	0.23696	0.212222	0.529417	0.494723	0.066155	0.255676
city	0.410645	-0.142302	0.142302	0.174453	0.135279	0.149805	0.225807	0.276086
country	0.540707	0.0250829	-0.0250829	0.134167	0.620004	0.093914	0.099188	0.573163
war	0.538142	-0.0168656	0.0168656	0.229462	0.525969	0.21979	0.031648	0.584718
american	0.499985	-0.490335	0.490335	0.122774	0.449429	0.090189	0.00123	0.504539
party	0.26619	-0.309803	0.309803	0.07701	0.41064	0.013006	0.197134	0.260754
house	0.36509	0.125193	-0.125193	0.204424	0.093896	0.074217	0.341972	0.188187
way	0.598239	0.00928146	-0.00928146	0.164945	0.159667	0.101161	0.574537	0.283952
security	0.555605	0.161219	-0.161219	0.121445	0.127945	0.288398	0.200364	0.239844
york	0.410645	-0.142302	0.142302	0.174453	0.135279	0.149805	0.225807	0.276086
court	0.254944	0.0	-0.0	0.150293	0.299295	0.20297	0.081905	0.340087
general	0.272971	0.0	-0.0	0.208802	0.158897	0.073516	0.170462	0.362737
good	0.469646	0.579303	-0.579303	0.068532	0.233692	0.015456	0.467657	0.104946
iraq	0.496331	-0.382814	0.382814	0.182556	0.628245	0.226161	0.085713	0.182767
best	0.52481	0.522997	-0.522997	0.091943	0.027788	0.03074	0.614835	0.105871
bush	0.378238	-0.413402	0.413402	0.388268	0.625446	0.053363	0.001599	0.148146
john	0.511978	0.0	-0.0	0.207044	0.416861	0.128582	0.10517	0.212246
washington	0.257966	-0.293338	0.293338	0.23971	0.374458	0.186259	0.078695	0.234054
white	0.36509	0.125193	-0.125193	0.204424	0.093896	0.074217	0.341972	0.188187
israel	0.240403	-0.407041	0.407041	0.316936	0.114906	0.696372	0.001543	0.047432
great	0.478151	0.507483	-0.507483	0.05099	0.214456	0.021314	0.448126	0.142957
union	0.469646	0.579303	-0.579303	0.068532	0.233692	0.015456	0.467657	0.104946
health	0.591208	0.505865	-0.505865	0.094638	0.238304	0.052458	0.036892	0.644932
county	0.253771	0.0	-0.0	0.179288	0.150752	0.164009	0.132505	0.375286
clinton	0.247503	-0.385948	0.385948	0.211729	0.310225	0.100561	0.052971	0.431055
america	0.465005	0.101588	-0.101588	0.145335	0.323827	0.07439	0.122343	0.585479
young	0.49133	0.0	-0.0	0.115128	0.045309	0.102247	0.423472	0.176709
administration	0.247503	-0.385948	0.385948	0.211729	0.310225	0.100561	0.052971	0.431055
bill	0.248187	0.329775	-0.329775	0.164363	0.669098	0.014569	0.030961	0.245237
nuclear	0.479141	-0.498935	0.498935	0.212902	0.130567	0.120266	0.062445	0.533471
street	0.254944	0.0	-0.0	0.150293	0.299295	0.20297	0.081905	0.340087
church	0.254944	0.0	-0.0	0.150293	0.299295	0.20297	0.081905	0.340087
story	0.478151	0.507483	-0.507483	0.05099	0.214456	0.021314	0.448126	0.142957
iran	0.348845	-0.496651	0.496651	0.234259	0.120072	0.202665	0.149325	0.504577
democratic	0.494168	0.246268	-0.246268	0.25516	0.168846	0.120009	0.152758	0.310838
congress	0.256058	-0.263498	0.263498	0.317738	0.634313	0.040839	0.000759	0.211406
george	0.316201	0.0	-0.0	0.162781	0.165869	0.131898	0.154121	0.367978
social	0.555605	0.161219	-0.161219	0.121445	0.127945	0.288398	0.200364	0.239844
tax	0.581538	-0.161711	0.161711	0.308642	0.41926	0.048348	0.000268	0.425464
