Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
iowa	0.543373	0.0	-0.0	0.089324	0.437133	0.03453	0.011534	0.556888
d.c.	0.336076	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
orleans	0.403272	-0.634484	0.634484	0.043136	0.006144	0.312255	0.009964	0.687529
maryland	0.375014	0.0	-0.0	0.114608	0.044063	0.44622	0.038441	0.420289
principle	0.525528	-0.411491	0.411491	0.385177	0.19386	0.140694	0.036756	0.381382
principles	0.52824	0.55312	-0.55312	0.270254	0.353403	0.052062	0.121544	0.25357
moral	0.525528	-0.411491	0.411491	0.385177	0.19386	0.140694	0.036756	0.381382
conservatives	0.493619	0.0	-0.0	0.383574	0.364156	0.143131	0.025453	0.269342
fundamental	0.525528	-0.411491	0.411491	0.385177	0.19386	0.140694	0.036756	0.381382
sovereignty	0.494715	0.359946	-0.359946	0.253762	0.208226	0.158943	0.06141	0.40504
giuliani	0.37785	-0.443829	0.443829	0.355447	0.140898	0.277661	0.005954	0.399209
folks	0.617272	-0.0833597	0.0833597	0.180209	0.494337	0.148733	0.120812	0.333036
thirty	0.327534	0.0	-0.0	0	0	0	0	0
romney	0.406145	0.0	-0.0	0.182521	0.152404	0.1675	0.129127	0.375246
deficits	0.5523	-0.716307	0.716307	0.405279	0.511908	0.011697	0.000564	0.284273
destructive	0.525155	0.357761	-0.357761	0.217189	0.248009	0.097677	0.028721	0.529297
rudy	0.37785	-0.443829	0.443829	0.355447	0.140898	0.277661	0.005954	0.399209
emission	0.542232	-0.225032	0.225032	0.516451	0.353159	0.132839	0.007698	0.206796
huckabee	0.422084	0.0	-0.0	0.161731	0.152795	0.110322	0.026996	0.641901
creed	0.529562	-0.669354	0.669354	0.118937	0.615112	0.183074	0.010625	0.233388
disproportionately	0.525155	0.357761	-0.357761	0.217189	0.248009	0.097677	0.028721	0.529297
inalienable	0.533208	0.519655	-0.519655	0.118508	0.03769	0.024453	0.525844	0.151308
self-government	0.526183	0.0	-0.0	0.174284	0.279274	0.125741	0.004927	0.571994
cliques	0.546912	-0.418599	0.418599	0.185828	0.685857	0.01046	0.003531	0.276242
g.w.	0.416215	-0.535605	0.535605	0.126685	0.821758	0.078886	0.030281	0.041257
