Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
people	0.928974	-0.108102	0.108102	0.226522	0.560615	0.130524	0.051919	0.520541
government	0.430744	-0.575949	0.575949	0.498922	0.436102	0.153726	7.5e-05	0.151873
time	0.657579	-0.146083	0.146083	0.212592	0.16913	0.124097	0.125416	0.57749
president	0.565446	-0.242929	0.242929	0.241911	0.354254	0.13046	0.106687	0.241568
national	0.646473	0.511115	-0.511115	0.056355	0.175086	0.294879	0.186689	0.244186
country	0.623569	-0.111388	0.111388	0.127919	0.532416	0.088697	0.089758	0.653817
china	0.507822	0.0259189	-0.0259189	0.218167	0.557882	0.076204	0.137769	0.249992
war	0.906289	-0.225266	0.225266	0.204081	0.232701	0.513879	0.023446	0.583892
american	0.59497	-0.749329	0.749329	0.143071	0.416417	0.20839	0.000212	0.42037
party	0.398993	0.04513	-0.04513	0.071875	0.235265	0.027663	0.422725	0.131691
military	0.632197	-0.204693	0.204693	0.115356	0.203768	0.468428	0.088608	0.175209
security	0.740969	-0.0501887	0.0501887	0.130746	0.129564	0.565144	0.14241	0.239543
court	0.620154	-0.630675	0.630675	0.232865	0.323134	0.277177	0.039957	0.269809
good	0.668616	0.0267027	-0.0267027	0.097912	0.123312	0.186986	0.495055	0.542921
iraq	0.686147	-0.525018	0.525018	0.188658	0.541907	0.595065	0.0308	0.212554
law	0.647476	-0.391905	0.391905	0.170639	0.303084	0.212205	0.036467	0.552795
power	0.601436	-0.0577366	0.0577366	0.24099	0.506511	0.168187	0.109359	0.300112
john	0.360395	-0.524825	0.524825	0.379961	0.402049	0.201515	0.024787	0.190358
washington	0.424449	-0.135767	0.135767	0.352682	0.533615	0.104161	0.015261	0.195399
money	0.758883	0.208077	-0.208077	0.202587	0.546281	0.439436	0.109508	0.285839
israel	0.36468	-0.100848	0.100848	0.177143	0.033449	0.588932	0.040159	0.232825
east	0.514708	0.0190251	-0.0190251	0.554813	0.111353	0.182742	0.507056	0.255591
little	0.602701	-0.783655	0.783655	0.200276	0.07258	0.33699	0.002101	0.528391
federal	0.538655	-0.248156	0.248156	0.617138	0.265623	0.07936	0.006561	0.222716
plan	0.680789	0.578597	-0.578597	0.172633	0.612048	0.17318	0.039334	0.513332
russia	0.439912	-0.412648	0.412648	0.191449	0.216489	0.635073	0.046785	0.499681
clinton	0.552809	-0.407474	0.407474	0.146213	0.792006	0.061948	0.035417	0.213106
america	0.639924	0.0741635	-0.0741635	0.318018	0.645793	0.116163	0.040889	0.236685
defense	0.646473	0.511115	-0.511115	0.056355	0.175086	0.294879	0.186689	0.244186
largest	0.599164	-0.267306	0.267306	0.125851	0.391203	0.217926	0.019176	0.396042
change	0.731185	-0.533867	0.533867	0.16145	0.089428	0.180961	0.123552	0.653409
iran	0.328214	-0.490319	0.490319	0.142329	0.333449	0.072789	0.084323	0.431139
