Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
people	0.969745	-0.12951	0.12951	0.460299	0.602634	0.116685	0.046127	0.508415
government	0.788845	0.00294676	-0.00294676	0.532995	0.629398	0.096966	0.014969	0.262519
time	0.524534	0.11492	-0.11492	0.147468	0.117545	0.13541	0.090886	0.675728
president	0.706079	-0.334643	0.334643	0.249315	0.564001	0.118862	0.170482	0.186814
united	0.370663	-0.0473219	0.0473219	0.275978	0.131619	0.39366	0.003258	0.371107
states	0.370663	-0.0473219	0.0473219	0.275978	0.131619	0.39366	0.003258	0.371107
country	0.789005	-0.100713	0.100713	0.149224	0.25082	0.112981	0.13001	0.599863
american	0.581282	-0.037188	0.037188	0.147484	0.41589	0.103716	0.001627	0.504509
game	0.524897	0.0	-0.0	0.15906	0.253585	0.067815	0.147791	0.369367
security	0.958567	-0.529969	0.529969	0.452471	0.512861	0.213977	0.0702	0.493256
court	0.35761	0.0	-0.0	0.342104	0.183581	0.110882	0.038178	0.449888
good	0.510601	0.5026	-0.5026	0.145678	0.014161	0.091615	0.447534	0.15847
place	0.520085	0.334857	-0.334857	0.274338	0.148404	0.454243	0.048288	0.198061
john	0.412889	-0.69742	0.69742	0.112291	0.334625	0.143668	0.000198	0.570594
washington	0.352985	-0.682839	0.682839	0.210481	0.398706	0.16673	0.007404	0.397871
money	0.592045	-0.492986	0.492986	0.219043	0.307195	0.128343	0.077074	0.373972
israel	0.410645	0.0	-0.0	0.215704	0.135804	0.106618	0.247832	0.237452
east	0.32895	-0.68655	0.68655	0.584918	0.283544	0.10023	0.003739	0.232111
great	0.508708	0.402341	-0.402341	0.038624	0.038303	0.089023	0.660595	0.05456
big	0.506741	0.441633	-0.441633	0.010474	0.079948	0.046743	0.684718	0.064549
program	0.521333	-0.663335	0.663335	0.146964	0.183943	0.484035	0.0019	0.346572
county	0.294938	0.208282	-0.208282	0.166254	0.130297	0.183799	0.177296	0.30857
rights	0.53096	-0.562747	0.562747	0.336069	0.165707	0.089476	0.008622	0.553639
clinton	0.385764	-0.274537	0.274537	0.187353	0.178916	0.169335	0.148431	0.317932
america	0.531458	-0.543741	0.543741	0.102454	0.163543	0.702787	0.002809	0.16798
nuclear	0.542874	-0.445564	0.445564	0.393579	0.562035	0.096958	0.002365	0.170209
different	0.509703	-0.320788	0.320788	0.325132	0.158833	0.14671	0.100547	0.327337
issue	0.536571	0.0324733	-0.0324733	0.373539	0.138436	0.025216	0.002889	0.609475
iran	0.389944	-0.282061	0.282061	0.135356	0.30985	0.041786	0.054071	0.536871
western	0.516039	0.714004	-0.714004	0.25694	0.203557	0.435894	0.051356	0.179575
