Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
sustained	0.231492	-0.166251	0.166251	0.053109	0.066405	0.028709	0.48333	0.216119
roberts	0.292985	-0.501284	0.501284	0.18287	0.105994	0.740557	0.055959	0.21244
hillary	0.832554	0.0	-0.0	0.183686	0.123396	0.184432	0.058286	0.513179
reagan	0.394429	0.411305	-0.411305	0.378408	0.039525	0.239816	0.048622	0.580419
ronald	0.394429	0.411305	-0.411305	0.378408	0.039525	0.239816	0.048622	0.580419
marijuana	0.235075	0.45389	-0.45389	0.107406	0.70511	0.009184	0.140001	0.033742
marco	0.244754	-0.43332	0.43332	0.295184	0.159192	0.23634	0.058121	0.356648
statewide	0.273295	0.0	-0.0	0.18551	0.223246	0.108288	0.056637	0.506995
workforce	0.205655	-0.459775	0.459775	0.111051	0.524217	0.144619	0.002527	0.391762
trump	0.373656	-0.536297	0.536297	0.201327	0.617994	0.144201	0.061838	0.308351
aaa	0.365168	0.0	-0.0	0.265105	0.071286	0.277279	0.017622	0.486562
jeb	0.294718	0.093777	-0.093777	0.154303	0.611128	0.131138	0.133348	0.510632
parenthood	0.21676	-0.45649	0.45649	0.208075	0.751859	0.042612	0.001617	0.161765
voucher	0.273295	0.0	-0.0	0.18551	0.223246	0.108288	0.056637	0.506995
isis	0.59687	-0.495429	0.495429	0.337844	0.186683	0.309793	0.007907	0.346704
hhs	0.243578	-0.66327	0.66327	0.203665	0.108195	0.550214	0.004554	0.287838
megyn	0.256571	-0.188336	0.188336	0.216003	0.624202	0.118581	0.138226	0.240255
