Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
massive	0.622977	-0.250009	0.250009	0.343869	0.3474	0.36154	0.012583	0.153976
chris	0.285541	0.0	-0.0	0.118801	0.440381	0.250308	0.038244	0.282841
simple	0.713967	-0.526705	0.526705	0.571358	0.282925	0.030869	0.020333	0.260907
cuba	0.359717	-0.416278	0.416278	0.206801	0.186044	0.434222	0.00883	0.330622
senator	0.267796	-0.551932	0.551932	0.243048	0.548137	0.081188	0.003376	0.321724
relatively	0.583917	-0.230631	0.230631	0.140922	0.158853	0.414951	0.072774	0.282909
guys	0.624172	-0.659199	0.659199	0.528918	0.212563	0.31964	0.021227	0.27426
younger	0.603168	0.0	-0.0	0.642411	0.228528	0.022019	0.020421	0.24335
usa	0.587886	0.0	-0.0	0.384019	0.114834	0.213256	0.114902	0.226711
ben	0.292157	0.509124	-0.509124	0.027342	0.128532	0.018916	0.474187	0.199511
terrorists	0.750284	-0.664812	0.664812	0.391025	0.318031	0.446152	6.2e-05	0.086345
netanyahu	0.628328	-0.298954	0.298954	0.275654	0.100188	0.227025	0.016226	0.518101
flat	0.744356	-0.511324	0.511324	0.607538	0.370816	0.083779	0.03718	0.206666
harry	0.263336	-0.577586	0.577586	0.406749	0.617717	0.057533	0.010903	0.110235
jeff	0.271228	0.0448906	-0.0448906	0.375707	0.15902	0.140633	0.025475	0.436452
barack	0.890018	-0.282411	0.282411	0.26654	0.660005	0.156728	0.027214	0.24496
radical	0.956226	-0.606075	0.606075	0.174108	0.50309	0.517081	0.004976	0.315063
narrow	0.583917	-0.230631	0.230631	0.140922	0.158853	0.414951	0.072774	0.282909
donald	0.371148	0.0778822	-0.0778822	0.091614	0.783315	0.043203	0.024069	0.155056
sessions	0.271228	0.0448906	-0.0448906	0.375707	0.15902	0.140633	0.025475	0.436452
roberts	0.339828	0.0	-0.0	0.169491	0.496675	0.149279	0.214538	0.176518
hillary	0.374876	0.355913	-0.355913	0.0	0.0	0.0	0.0	0.0
reagan	0.475533	0.0214594	-0.0214594	0.193015	0.15752	0.153989	0.215224	0.262424
amnesty	0.622977	-0.250009	0.250009	0.343869	0.3474	0.36154	0.012583	0.153976
liberty	0.587978	-0.551296	0.551296	0.08976	0.096496	0.0576	0.572598	0.069542
ronald	0.475533	0.0214594	-0.0214594	0.193015	0.15752	0.153989	0.215224	0.262424
reid	0.263336	-0.577586	0.577586	0.406749	0.617717	0.057533	0.010903	0.110235
mom	0.641399	0.491262	-0.491262	0.020518	0.320356	0.055397	0.064373	0.572504
overwhelming	0.596246	-0.671761	0.671761	0.460272	0.256086	0.167886	0.005371	0.316198
chuck	0.286456	-0.385947	0.385947	0.311373	0.413961	0.201417	0.077283	0.131661
incredible	0.605106	0.530439	-0.530439	0.093823	0.089346	0.039674	0.553587	0.099055
marco	0.376617	-0.257419	0.257419	0.179522	0.238255	0.138385	0.119959	0.575902
irs	0.446579	-0.269967	0.269967	0.206474	0.449847	0.134437	0.165246	0.302402
dana	0.321498	0.0	-0.0	0.166229	0.127308	0.183034	0.182803	0.303077
fuels	0.603295	0.0	-0.0	0.24812	0.427323	0.086316	0.078207	0.267471
carson	0.292157	0.509124	-0.509124	0.027342	0.128532	0.018916	0.474187	0.199511
trump	0.371148	0.0778822	-0.0778822	0.091614	0.783315	0.043203	0.024069	0.155056
slice	0.583917	-0.230631	0.230631	0.140922	0.158853	0.414951	0.072774	0.282909
ayatollah	0.287377	-0.385518	0.385518	0.0593	0.17319	0.016047	0.030186	0.767269
blanket	0.606648	-0.36092	0.36092	0.308118	0.599909	0.15351	0.013878	0.126216
khamenei	0.287377	-0.385518	0.385518	0.0593	0.17319	0.016047	0.030186	0.767269
schumer	0.286456	-0.385947	0.385947	0.311373	0.413961	0.201417	0.077283	0.131661
bernardino	0.315661	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
moms	0.593524	0.339207	-0.339207	0.028085	0.091972	0.10462	0.066693	0.691494
heidi	0.267321	0.314347	-0.314347	0.1696	0.131175	0.172762	0.179264	0.312073
parenthood	0.666895	-0.647255	0.647255	0.117311	0.808388	0.056402	0.014657	0.245247
becky	0.267583	0.652586	-0.652586	0.12704	0.284846	0.024861	0.373437	0.102466
rubio	0.267796	-0.551932	0.551932	0.243048	0.548137	0.081188	0.003376	0.321724
correctness	0.5972	-0.579764	0.579764	0.514816	0.225439	0.048643	6e-06	0.403694
isis	0.485919	-0.410174	0.410174	0.620127	0.468709	0.511715	0.04336	0.230301
kasich	0.275841	0.0	-0.0	0.129273	0.184957	0.187308	0.186654	0.283497
cronyism	0.264106	0.0	-0.0	0.268725	0.329981	0.200044	0.064128	0.249639
