Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
ben	0.414322	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
putin	0.360315	-0.489817	0.489817	0.352159	0.131266	0.409882	0.001962	0.295636
deals	0.47891	-0.353248	0.353248	0.227441	0.223654	0.175857	0.106852	0.337879
iowa	0.329243	0.352152	-0.352152	0.133347	0.168961	0.131752	0.200922	0.312838
amendment	0.459729	-0.358629	0.358629	0.171584	0.09861	0.033199	0.180304	0.455055
managing	0.471079	-0.204398	0.204398	0.217348	0.145618	0.330461	0.124344	0.216003
patrol	0.354534	0.0	-0.0	0.171081	0.134809	0.169498	0.188566	0.29839
sweet	0.471176	0.0	-0.0	0.164931	0.26726	0.026582	0.378129	0.086928
larry	0.366102	0.0	-0.0	0.174629	0.043525	0.299442	0.241448	0.16753
donald	0.451095	0.463539	-0.463539	0.019102	0.707109	0.046742	0.156436	0.035289
weapon	0.470373	0.0	-0.0	0.052095	0.166116	0.199853	0.283313	0.201156
wisconsin	0.342433	0.352152	-0.352152	0.124162	0.115962	0.160482	0.233486	0.286468
anybody	0.449942	-0.0302239	0.0302239	0.240029	0.45789	0.15925	0.431574	0.375638
somebody	0.457829	-0.45743	0.45743	0.165735	0.259154	0.17607	0.051521	0.626534
smart	0.451975	0.221982	-0.221982	0.31089	0.13532	0.045503	0.169483	0.321099
hillary	0.387398	-0.25085	0.25085	0.148174	0.627067	0.082144	0.034546	0.234587
scholars	0.476553	0.0	-0.0	0.027415	0.067689	0.023067	0.636395	0.113982
reagan	0.322877	-0.392846	0.392846	0.435589	0.1405	0.089553	0.014378	0.470589
14th	0.459729	-0.358629	0.358629	0.171584	0.09861	0.033199	0.180304	0.455055
ronald	0.322877	-0.392846	0.392846	0.435589	0.1405	0.089553	0.014378	0.470589
zones	0.458104	-0.453153	0.453153	0.106906	0.137099	0.471197	0.079187	0.248149
ted	0.331143	0.513902	-0.513902	0.173112	0.203773	0.082167	0.337012	0.126128
artificial	0.450024	-0.363927	0.363927	0.230382	0.419464	0.060488	0.029389	0.409566
assad	0.334998	-0.211251	0.211251	0.223866	0.17482	0.195398	0.136714	0.290604
rand	0.37508	-0.49946	0.49946	0.102842	0.250647	0.061271	0.002025	0.710487
killers	0.453051	0.272257	-0.272257	0.122774	0.228591	0.155988	0.195874	0.262925
dana	0.346199	0.0	-0.0	0.1696	0.131175	0.172762	0.179264	0.312073
trump	0.451095	0.463539	-0.463539	0.019102	0.707109	0.046742	0.156436	0.035289
manipulation	0.455296	-0.476839	0.476839	0.178398	0.203713	0.316775	0.096512	0.259429
o'donnell	0.354538	-0.447617	0.447617	0.180231	0.145893	0.168434	0.173579	0.305762
lucent	0.334971	-0.510575	0.510575	0.151553	0.369655	0.203739	0.033563	0.375089
jeb	0.503979	0.0	-0.0	0.158972	0.169436	0.146542	0.16637	0.516774
rosie	0.354538	-0.447617	0.447617	0.180231	0.145893	0.168434	0.173579	0.305762
carly	0.425502	-0.366871	0.366871	0.147382	0.112665	0.171714	0.117368	0.639001
isis	0.508349	-0.353438	0.353438	0.550275	0.095447	0.66322	0.007754	0.181478
caesars	0.348846	-0.614697	0.614697	0.236434	0.17139	0.296339	0.023981	0.407826
real-estate	0.454055	0.839744	-0.839744	0.03513	0.028973	0.047591	0.691705	0.07798
kudlow	0.366102	0.0	-0.0	0.174629	0.043525	0.299442	0.241448	0.16753
megyn	0.328706	0.293375	-0.293375	0.102437	0.39171	0.026391	0.173558	0.288479
