Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
jobs	0.576038	0.595994	-0.595994	0.106487	0.047218	0.059898	0.532516	0.120118
potential	0.571412	0.634093	-0.634093	0.03362	0.064868	0.049563	0.65512	0.076679
muslim	0.576531	0.0	-0.0	0.218516	0.638413	0.111943	0.045084	0.126583
reform	0.611577	0.560722	-0.560722	0.056647	0.091408	0.119731	0.398898	0.19836
republicans	0.61929	-0.190774	0.190774	0.475191	0.607292	0.065731	0.034845	0.591843
insurance	0.628617	0.612991	-0.612991	0.054659	0.039539	0.05333	0.63492	0.093748
businesses	0.569547	0.646735	-0.646735	0.094467	0.104996	0.007664	0.290821	0.372175
climate	0.654799	-0.387821	0.387821	0.263592	0.047574	0.096844	0.310037	0.187638
brothers	0.395198	-0.300577	0.300577	0.304482	0.07876	0.071498	0.156683	0.366253
syria	0.458292	-0.281517	0.281517	0.46828	0.166936	0.620885	0.052914	0.261422
senator	0.77981	0.24892	-0.24892	0.114013	0.716412	0.070176	0.090944	0.272131
commissioner	0.331773	0.0	-0.0	0.134048	0.38571	0.218586	0.021787	0.392518
immigration	0.611577	0.560722	-0.560722	0.056647	0.091408	0.119731	0.398898	0.19836
soldier	0.57229	-0.595042	0.595042	0.074457	0.378851	0.110677	0.001934	0.583198
greatest	0.569771	-0.689484	0.689484	0.106585	0.075973	0.286273	0.02645	0.580371
paying	0.576038	0.595994	-0.595994	0.106487	0.047218	0.059898	0.532516	0.120118
anderson	0.40388	0.284703	-0.284703	0.168652	0.129771	0.176658	0.180262	0.308891
minimum	0.610171	0.322259	-0.322259	0.19739	0.697729	0.092897	0.009619	0.167364
denmark	0.322984	0.097269	-0.097269	0.023955	0.018747	0.022538	0.780604	0.060333
las	0.344691	-0.283501	0.283501	0.112207	0.122456	0.126782	0.051419	0.629322
comprehensive	0.611577	0.560722	-0.560722	0.056647	0.091408	0.119731	0.398898	0.19836
wage	0.610171	0.322259	-0.322259	0.19739	0.697729	0.092897	0.009619	0.167364
vegas	0.344691	-0.283501	0.283501	0.112207	0.122456	0.126782	0.051419	0.629322
libya	0.357454	-0.595042	0.595042	0.045938	0.346987	0.07683	0.00379	0.655088
hillary	0.358629	-0.564153	0.564153	0.155475	0.628585	0.034593	0.014017	0.313793
reagan	0.305871	-0.212918	0.212918	0.0	0.0	0.0	0.0	0.0
wonderful	0.566654	0.714357	-0.714357	0.185546	0.166336	0.032651	0.432553	0.092197
marijuana	0.304748	-0.0203972	0.0203972	0.063477	0.577407	0.120756	0.039479	0.68413
lehman	0.395198	-0.300577	0.300577	0.304482	0.07876	0.071498	0.156683	0.366253
libyan	0.607927	-0.478838	0.478838	0.133402	0.424504	0.309871	0.007122	0.310453
assad	0.341222	-0.468204	0.468204	0.254678	0.211373	0.219826	0.069992	0.337136
sanders	0.77981	0.24892	-0.24892	0.114013	0.716412	0.070176	0.090944	0.272131
webb	0.339673	0.417958	-0.417958	0.0	0.0	0.0	0.0	0.0
affordable	0.652255	0.77066	-0.77066	0.057435	0.053327	0.005169	0.472001	0.246571
brotherhood	0.576531	0.0	-0.0	0.218516	0.638413	0.111943	0.045084	0.126583
aig	0.386278	-0.266874	0.266874	0.065912	0.162336	0.679936	0.012625	0.192754
o'malley	0.505739	0.206891	-0.206891	0.220684	0.601486	0.018999	0.060662	0.202869
nra	0.360499	-0.165586	0.165586	0.140569	0.212981	0.127814	0.072939	0.501278
middle-class	0.601657	-0.458997	0.458997	0.32795	0.163187	0.297309	0.046928	0.288114
isis	0.363774	-0.111993	0.111993	0.090372	0.075344	0.830449	0.005062	0.094319
benghazi	0.309118	-0.386328	0.386328	0.071055	0.156354	0.110643	0.198058	0.393072
gillibrand	0.328646	0.0	-0.0	0.172702	0.142857	0.167293	0.176112	0.315251
steagall	0.321361	0.0489854	-0.0489854	0.022086	0.035586	0.027216	0.430575	0.30224
god-given	0.571412	0.634093	-0.634093	0.03362	0.064868	0.049563	0.65512	0.076679
one-year-old	0.566654	0.714357	-0.714357	0.185546	0.166336	0.032651	0.432553	0.092197
