Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
saudi	0.28171	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
syria	0.381133	0.0	-0.0	0.041918	0.866926	0.071168	0.028087	0.046547
chris	0.254094	0.239247	-0.239247	0.0	0.0	0.0	0.0	0.0
cuba	0.307879	-0.468834	0.468834	0.0	0.0	0.0	0.0	0.0
senator	0.299754	0.0	-0.0	0.168526	0.133311	0.178152	0.173928	0.314771
library	0.249993	0.714716	-0.714716	0.03353	0.112374	0.020898	0.667834	0.058156
immigration	0.390345	0.0987021	-0.0987021	0.173841	0.520285	0.111212	0.091049	0.600685
code	0.330357	-0.0035471	0.0035471	0.179011	0.195025	0.027529	0.022406	0.672674
qaida	0.26667	-0.329048	0.329048	0.171903	0.315583	0.55115	0.004537	0.151424
core	0.255855	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
putin	0.283985	0.0	-0.0	0.062017	0.548255	0.336944	0.055391	0.108834
arabia	0.28171	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
dream	0.396271	0.243165	-0.243165	0.171631	0.235914	0.130106	0.087661	0.428885
values	0.306297	0.281138	-0.281138	0.201301	0.33996	0.023451	0.042867	0.500956
kerry	0.27555	-0.371941	0.371941	0.127268	0.247885	0.280983	0.006668	0.492852
radical	0.327214	-0.337644	0.337644	0.309622	0.251898	0.197406	0.062317	0.303142
vladimir	0.283985	0.0	-0.0	0.062017	0.548255	0.336944	0.055391	0.108834
relative	0.301366	0.0	-0.0	0.241562	0.347572	0.073801	0.079461	0.345607
weapon	0.301272	-0.41967	0.41967	0.337915	0.438467	0.078373	0.011205	0.332924
libya	0.261011	-0.380318	0.380318	0.046208	0.130431	0.528753	0.112881	0.178075
hillary	0.45269	-0.386658	0.386658	0.204538	1.0	0.065418	0.033383	0.180491
reagan	0.249993	0.714716	-0.714716	0.03353	0.112374	0.020898	0.667834	0.058156
mainstream	0.325988	0.40488	-0.40488	0.072402	0.615346	0.042402	0.008231	0.397061
charlie	0.267995	0.0	-0.0	0.143273	0.157715	0.158554	0.238798	0.239289
21st	0.552698	0.102589	-0.102589	0.143499	0.182521	0.183743	0.196526	0.291513
strongest	0.310992	0.490886	-0.490886	0.035572	0.252301	0.140605	0.356203	0.112727
cleric	0.327214	-0.337644	0.337644	0.309622	0.251898	0.197406	0.062317	0.303142
generous	0.301339	0.453299	-0.453299	0.143702	0.321391	0.013558	0.237542	0.240091
amazon	0.259866	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
jake	0.2662	-0.308248	0.308248	0.140436	0.528389	0.116268	0.058121	0.268905
ayatollah	0.251563	-0.397804	0.397804	0.263101	0.089068	0.639826	0.02739	0.493839
khamenei	0.251563	-0.397804	0.397804	0.263101	0.089068	0.639826	0.02739	0.493839
crist	0.267995	0.0	-0.0	0.143273	0.157715	0.158554	0.238798	0.239289
shia	0.327214	-0.337644	0.337644	0.309622	0.251898	0.197406	0.062317	0.303142
pro-	0.337415	0.239106	-0.239106	0.184039	0.429845	0.061829	0.036803	0.413408
rubio	0.283875	0.238291	-0.238291	0.012317	0.181241	0.026936	0.622399	0.049491
isis	0.417682	-0.441973	0.441973	0.115339	0.164311	0.317939	0.265777	0.076652
kasich	0.258515	0.361122	-0.361122	0.144613	0.288197	0.057118	0.220595	0.246958
jihadists	0.301018	-0.251401	0.251401	0.134981	0.215185	0.09882	0.029943	0.614225
chapo	0.254694	0.0	-0.0	0.214799	0.143224	0.188934	0.038792	0.517702
