Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
owner	0.337516	0.121281	-0.121281	0.106944	0.260473	0.033251	0.259111	0.269436
sixth	0.395077	0.0	-0.0	0.154319	0.306134	0.30714	0.081495	0.235682
steve	0.321781	-0.228678	0.228678	0.365232	0.106663	0.118638	0.101923	0.353756
steps	0.523829	-0.542931	0.542931	0.31118	0.477114	0.158398	0.000841	0.27531
syria	0.407856	-0.452279	0.452279	0.157604	0.179227	0.591618	0.100306	0.223726
frank	0.35987	-0.170646	0.170646	0.089554	0.417344	0.121099	0.041346	0.435634
missile	0.684096	0.0	-0.0	0.046941	0.194554	0.673848	0.056886	0.091259
page	0.565741	-0.481205	0.481205	0.227938	0.193248	0.058691	0.004904	0.653919
senator	0.363563	0.555821	-0.555821	0.131413	0.2238	0.056785	0.299771	0.208725
code	0.750484	0.414086	-0.414086	0.275403	0.535754	0.070892	0.079692	0.338941
ideas	0.518009	0.635602	-0.635602	0.019666	0.041413	0.138146	0.546113	0.105951
putin	0.543415	-0.413871	0.413871	0.191926	0.150337	0.458646	0.161604	0.548223
fleet	0.395077	0.0	-0.0	0.154319	0.306134	0.30714	0.081495	0.235682
barack	0.514087	-0.402646	0.402646	0.36694	0.617806	0.041441	0.004148	0.178717
aggressive	0.536584	-0.263039	0.263039	0.091034	0.313832	0.456169	0.016893	0.274872
ceo	0.569541	0.606737	-0.606737	0.172668	0.164655	0.148779	0.555	0.333594
vladimir	0.543415	-0.413871	0.413871	0.191926	0.150337	0.458646	0.161604	0.548223
hillary	0.855483	-0.374937	0.374937	0.21019	0.662299	0.082926	0.069803	0.268711
reagan	0.334228	0.0	-0.0	0.156186	0.115143	0.111457	0.286072	0.236037
ronald	0.334228	0.0	-0.0	0.156186	0.115143	0.111457	0.286072	0.236037
exercises	0.536584	-0.263039	0.263039	0.091034	0.313832	0.456169	0.016893	0.274872
baltic	0.424295	-0.2198	0.2198	0.212486	0.13966	0.20321	0.058849	0.464922
dana	0.37295	0.0	-0.0	0.168652	0.129771	0.176658	0.180262	0.308891
jake	0.410715	0.239972	-0.239972	0.169883	0.134875	0.174901	0.17361	0.315949
pools	0.514828	-0.286417	0.286417	0.090075	0.148818	0.252627	0.042627	0.536725
trump	0.556552	0.073847	-0.073847	0.046265	1.0	0.069596	0.064925	0.095157
packard	0.448048	-0.122429	0.122429	0.030766	0.114405	0.244652	0.342533	0.146193
quo	0.653378	-0.40989	0.40989	0.091053	0.483313	0.198978	0.131518	0.51961
hewlett	0.448048	-0.122429	0.122429	0.030766	0.114405	0.244652	0.342533	0.146193
capitalism	0.539951	0.052736	-0.052736	0.097196	0.137703	0.113027	0.415507	0.120327
perkins	0.338327	-0.299247	0.299247	0.10595	0.081475	0.080488	0.057512	0.687255
bashar	0.364144	-0.210887	0.210887	0.249817	0.135131	0.046892	0.175718	0.358894
mrs	0.638802	-0.183151	0.183151	0.216335	0.57543	0.105422	0.102146	0.316696
becky	0.310523	0.0	-0.0	0.1696	0.131175	0.172762	0.179264	0.312073
rubio	0.363563	0.555821	-0.555821	0.131413	0.2238	0.056785	0.299771	0.208725
carly	0.403711	0.065666	-0.065666	0.176859	0.652735	0.025072	0.103623	0.095209
fiorina	0.403711	0.065666	-0.065666	0.176859	0.652735	0.025072	0.103623	0.095209
budgeting	0.530086	-0.311873	0.311873	0.147139	0.498265	0.128185	0.001758	0.40624
benghazi	0.366391	-0.527099	0.527099	0.523922	0.359357	0.248	0.003605	0.103977
crony	0.539951	0.052736	-0.052736	0.097196	0.137703	0.113027	0.415507	0.120327
al-assad	0.364144	-0.210887	0.210887	0.249817	0.135131	0.046892	0.175718	0.358894
d.c	0.37807	0.228727	-0.228727	0.053222	0.03366	0.125558	0.310191	0.325066
zero-based	0.530086	-0.311873	0.311873	0.147139	0.498265	0.128185	0.001758	0.40624
