Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
scott	0.297571	0.325614	-0.325614	0.181764	0.144987	0.168033	0.17133	0.311259
ohio	0.29862	0.0	-0.0	0.122207	0.154529	0.166998	0.133024	0.412247
syria	0.282973	-0.306655	0.306655	0.217542	0.081117	0.307666	0.004487	0.531256
personnel	0.514136	-0.476495	0.476495	0.139711	0.441115	0.341404	0.001392	0.276679
chris	0.324475	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
taxes	0.524739	-0.499417	0.499417	0.140413	0.545708	0.168221	0.001947	0.330432
senator	0.286142	-0.3087	0.3087	0.167372	0.160901	0.166226	0.089665	0.454458
owners	0.525181	0.281242	-0.281242	0.174632	0.093572	0.087663	0.428223	0.106168
library	0.314391	0.0	-0.0	0.169014	0.127046	0.121297	0.283282	0.221204
code	0.538988	-0.427277	0.427277	0.267185	0.347639	0.060481	0.018702	0.465663
ukraine	0.287232	-0.437844	0.437844	0.225933	0.193088	0.179952	0.088494	0.378556
enforcement	0.532478	0.0	-0.0	0.308577	0.131204	0.073022	0.294863	0.128669
putin	0.291197	0.0	-0.0	0.119409	0.112413	0.073391	0.289923	0.297227
borders	0.542761	-0.28769	0.28769	0.084117	0.339527	0.214431	0.126223	0.262119
restrictions	0.56375	-0.476495	0.476495	0.179651	0.288858	0.176455	0.001167	0.527542
clark	0.297731	0.0	-0.0	0.445578	0.250572	0.142703	0.086527	0.174608
minimum	0.664885	0.0544021	-0.0544021	0.100245	0.747404	0.04421	0.089691	0.051579
barack	0.588047	-0.426632	0.426632	0.217156	0.497088	0.109884	0.120534	0.332867
radical	0.51272	-0.55469	0.55469	0.090928	0.219058	0.666015	0.002459	0.173734
walker	0.297571	0.325614	-0.325614	0.181764	0.144987	0.168033	0.17133	0.311259
wisconsin	0.508189	-0.411107	0.411107	0.186304	0.211752	0.10708	0.018587	0.595636
wage	0.664885	0.0544021	-0.0544021	0.100245	0.747404	0.04421	0.089691	0.051579
sustained	0.51547	0.0	-0.0	0.057939	0.248265	0.159592	0.118013	0.422582
longest	0.51547	0.0	-0.0	0.057939	0.248265	0.159592	0.118013	0.422582
hillary	0.699242	-0.419187	0.419187	0.171721	1.0	0.05339	0.020397	0.217618
reagan	0.634872	-0.231666	0.231666	0.172899	0.233314	0.188824	0.449988	0.477903
ronald	0.634872	-0.231666	0.231666	0.172899	0.233314	0.188824	0.449988	0.477903
milwaukee	0.310101	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
sheriff	0.531782	0.0	-0.0	0.445578	0.250572	0.142703	0.086527	0.174608
periods	0.51547	0.0	-0.0	0.057939	0.248265	0.159592	0.118013	0.422582
professionals	0.532478	0.0	-0.0	0.308577	0.131204	0.073022	0.294863	0.128669
persian	0.33079	0.0	-0.0	0.16753	0.132292	0.165315	0.182781	0.313969
emirates	0.35124	0.0	-0.0	0.213868	0.234425	0.156675	0.13358	0.292474
doctrine	0.555447	0.0	-0.0	0.213931	0.560176	0.07286	0.004533	0.336358
jake	0.589836	0.204877	-0.204877	0.169893	0.13485	0.174947	0.173519	0.316059
bosses	0.6485	0.0	-0.0	0.283383	0.397678	0.287444	0.011386	0.228779
trump	0.343921	0.215598	-0.215598	0.042374	0.866757	0.070763	0.029287	0.044199
clara	0.284469	0.0	-0.0	0.18732	0.31633	0.099872	0.245291	0.123802
abbott	0.330571	0.0	-0.0	0.132561	0.273874	0.080332	0.141043	0.369829
barton	0.284469	0.0	-0.0	0.18732	0.31633	0.099872	0.245291	0.123802
cyber	0.53061	-0.351812	0.351812	0.221513	0.460724	0.419623	0.003193	0.117348
harley	0.361559	0.491897	-0.491897	0.037446	0.044902	0.040232	0.772442	0.023289
lenin	0.531165	0.0	-0.0	0.119409	0.112413	0.073391	0.289923	0.297227
commander-in-chief	0.329125	-0.353925	0.353925	0.312006	0.094543	0.253407	0.05481	0.376697
rubio	0.286142	-0.3087	0.3087	0.167372	0.160901	0.166226	0.089665	0.454458
adage	0.531165	0.0	-0.0	0.119409	0.112413	0.073391	0.289923	0.297227
obamacare	0.286876	-0.460643	0.460643	0.358515	0.0858	0.19293	0.039474	0.423087
